,year,sex,name,n,prop
1554313,2007,F,Karis,232,0.0001097
1554314,2007,F,Nichole,232,0.0001097
1554315,2007,F,Raelyn,232,0.0001097
1554316,2007,F,Samya,232,0.0001097
1554317,2007,F,Kori,231,0.00010923
1554318,2007,F,Kyndall,231,0.00010923
1554319,2007,F,Maura,231,0.00010923
1554320,2007,F,Myra,231,0.00010923
1554321,2007,F,Abbygail,230,0.00010876
1554322,2007,F,Ashton,230,0.00010876
1554323,2007,F,Keila,230,0.00010876
1554324,2007,F,Luisa,230,0.00010876
1554325,2007,F,Yamileth,230,0.00010876
1554326,2007,F,Brinley,229,0.00010828
1554327,2007,F,River,229,0.00010828
1554328,2007,F,Kalia,228,0.00010781
1554329,2007,F,Shreya,228,0.00010781
1554330,2007,F,Aiyanna,227,0.00010734
1554331,2007,F,Mandy,227,0.00010734
1554332,2007,F,Mayte,227,0.00010734
1554333,2007,F,Nylah,227,0.00010734
1554334,2007,F,Diane,226,0.00010687
1554335,2007,F,Rylan,226,0.00010687
1554336,2007,F,Tatianna,226,0.00010687
1554337,2007,F,Arlene,225,0.00010639
1554338,2007,F,Jalyn,225,0.00010639
1554339,2007,F,Selene,225,0.00010639
1554340,2007,F,Unique,225,0.00010639
1554341,2007,F,Brynlee,224,0.00010592
1554342,2007,F,Elissa,224,0.00010592
1554343,2007,F,Ember,224,0.00010592
1554344,2007,F,Darlene,223,0.00010545
1554345,2007,F,Rhea,223,0.00010545
1554346,2007,F,Savana,223,0.00010545
1554347,2007,F,Sonya,223,0.00010545
1554348,2007,F,Abrianna,222,0.00010497
1554349,2007,F,Ayleen,222,0.00010497
1554350,2007,F,Emelia,222,0.00010497
1554351,2007,F,Shaniyah,222,0.00010497
1554352,2007,F,Aniah,221,0.0001045
1554353,2007,F,Jaedyn,221,0.0001045
1554354,2007,F,Kamora,221,0.0001045
1554355,2007,F,Madisen,221,0.0001045
1554356,2007,F,Roxana,221,0.0001045
1554357,2007,F,Samaya,221,0.0001045
1554358,2007,F,Tracy,221,0.0001045
1554359,2007,F,Alaysia,220,0.00010403
1554360,2007,F,Amalia,220,0.00010403
1554361,2007,F,Jacklyn,220,0.00010403
1554362,2007,F,Renata,219,0.00010356
1554363,2007,F,Emani,218,0.00010308
1554364,2007,F,Fallon,218,0.00010308
1554365,2007,F,Gemma,218,0.00010308
1554366,2007,F,Jersey,218,0.00010308
1554367,2007,F,Kacie,218,0.00010308
1554368,2007,F,Beatriz,217,0.00010261
1554369,2007,F,Christian,217,0.00010261
1554370,2007,F,Ericka,217,0.00010261
1554371,2007,F,Jamiya,217,0.00010261
1554372,2007,F,Lacie,217,0.00010261
1554373,2007,F,Nicolette,217,0.00010261
1554374,2007,F,Sloane,217,0.00010261
1554375,2007,F,Katy,216,0.00010214
1554376,2007,F,Makiyah,216,0.00010214
1554377,2007,F,Adalynn,215,0.00010166
1554378,2007,F,Adelina,215,0.00010166
1554379,2007,F,Brissia,215,0.00010166
1554380,2007,F,Giavanna,215,0.00010166
1554381,2007,F,Grecia,215,0.00010166
1554382,2007,F,Kayleen,215,0.00010166
1554383,2007,F,Rocio,215,0.00010166
1554384,2007,F,Asha,214,0.00010119
1554385,2007,F,Robin,214,0.00010119
1554386,2007,F,Annelise,213,0.00010072
1554387,2007,F,Gwyneth,213,0.00010072
1554388,2007,F,Kalyn,213,0.00010072
1554389,2007,F,Zuri,213,0.00010072
1554390,2007,F,Brook,212,0.00010025
1554391,2007,F,Dani,212,0.00010025
1554392,2007,F,Hunter,212,0.00010025
1554393,2007,F,Rianna,211,0.00009977
1554394,2007,F,Anita,210,0.0000993
1554395,2007,F,Drew,210,0.0000993
1554396,2007,F,Kai,210,0.0000993
1554397,2007,F,Lidia,210,0.0000993
1554398,2007,F,Roxanne,210,0.0000993
1554399,2007,F,Gisele,209,0.00009883
1554400,2007,F,Kailynn,209,0.00009883
1554401,2007,F,Rita,209,0.00009883
1554402,2007,F,Charli,208,0.00009835
1554403,2007,F,Ebony,208,0.00009835
1554404,2007,F,Gracyn,208,0.00009835
1554405,2007,F,Mae,208,0.00009835
1554406,2007,F,Nelly,208,0.00009835
1554407,2007,F,Zahra,208,0.00009835
1554408,2007,F,Lanie,207,0.00009788
1554409,2007,F,Rivka,207,0.00009788
1554410,2007,F,Treasure,207,0.00009788
1554411,2007,F,Aya,206,0.00009741
1554412,2007,F,Kaelynn,206,0.00009741
1554413,2007,F,Vera,206,0.00009741
1554414,2007,F,Alanah,205,0.00009694
1554415,2007,F,Carli,205,0.00009694
1554416,2007,F,Caydence,205,0.00009694
1554417,2007,F,Lluvia,205,0.00009694
1554418,2007,F,Nadine,205,0.00009694
1554419,2007,F,Noor,205,0.00009694
1554420,2007,F,Berenice,204,0.00009646
1554421,2007,F,Harlee,204,0.00009646
1554422,2007,F,Katarina,204,0.00009646
1554423,2007,F,Kelsi,204,0.00009646
1554424,2007,F,Yarely,204,0.00009646
1554425,2007,F,Citlaly,203,0.00009599
1554426,2007,F,Makaylah,203,0.00009599
1554427,2007,F,Alayah,202,0.00009552
1554428,2007,F,Cambria,202,0.00009552
1554429,2007,F,Natali,202,0.00009552
1554430,2007,F,Eryn,201,0.00009504
1554431,2007,F,Estella,201,0.00009504
1554432,2007,F,Matilda,201,0.00009504
1554433,2007,F,Shaila,201,0.00009504
1554434,2007,F,Sofie,201,0.00009504
1554435,2007,F,Willa,201,0.00009504
1554436,2007,F,Amiah,200,0.00009457
1554437,2007,F,Carson,200,0.00009457
1554438,2007,F,Celina,200,0.00009457
1554439,2007,F,Arya,199,0.0000941
1554440,2007,F,Karleigh,199,0.0000941
1554441,2007,F,Reilly,199,0.0000941
1554442,2007,F,Star,199,0.0000941
1554443,2007,F,Suri,199,0.0000941
1554444,2007,F,Tierra,199,0.0000941
1554445,2007,F,Yolanda,199,0.0000941
1554446,2007,F,Dallas,198,0.00009363
1554447,2007,F,Analise,197,0.00009315
1554448,2007,F,Ananya,197,0.00009315
1554449,2007,F,Dianna,197,0.00009315
1554450,2007,F,Felicia,197,0.00009315
1554451,2007,F,Keara,197,0.00009315
1554452,2007,F,Taya,197,0.00009315
1554453,2007,F,Tayla,197,0.00009315
1554454,2007,F,Breonna,196,0.00009268
1554455,2007,F,Janaya,196,0.00009268
1554456,2007,F,Noa,196,0.00009268
1554457,2007,F,Gracelynn,195,0.00009221
1554458,2007,F,Janya,195,0.00009221
1554459,2007,F,Kasandra,195,0.00009221
1554460,2007,F,Kimber,195,0.00009221
1554461,2007,F,Lourdes,195,0.00009221
1554462,2007,F,Rileigh,195,0.00009221
1554463,2007,F,Soleil,195,0.00009221
1554464,2007,F,Yvonne,195,0.00009221
1554465,2007,F,Lilyan,194,0.00009173
1554466,2007,F,Maiya,194,0.00009173
1554467,2007,F,Susanna,194,0.00009173
1554468,2007,F,Tristan,194,0.00009173
1554469,2007,F,Ashtyn,193,0.00009126
1554470,2007,F,Noel,193,0.00009126
1554471,2007,F,Stevie,193,0.00009126
1554472,2007,F,Yessenia,193,0.00009126
1554473,2007,F,Anneliese,192,0.00009079
1554474,2007,F,Audra,192,0.00009079
1554475,2007,F,Jolene,192,0.00009079
1554476,2007,F,Lizette,192,0.00009079
1554477,2007,F,Yulissa,192,0.00009079
1554478,2007,F,Alex,191,0.00009032
1554479,2007,F,Eloise,191,0.00009032
1554480,2007,F,Grayson,191,0.00009032
1554481,2007,F,Laniyah,191,0.00009032
1554482,2007,F,Lilyanna,191,0.00009032
1554483,2007,F,Reanna,191,0.00009032
1554484,2007,F,Robyn,191,0.00009032
1554485,2007,F,Aubrianna,190,0.00008984
1554486,2007,F,Karolina,190,0.00008984
1554487,2007,F,Karsyn,190,0.00008984
1554488,2007,F,Makiya,190,0.00008984
1554489,2007,F,Adelynn,189,0.00008937
1554490,2007,F,Darby,189,0.00008937
1554491,2007,F,Sydnie,189,0.00008937
1554492,2007,F,Amia,188,0.0000889
1554493,2007,F,Constance,188,0.0000889
1554494,2007,F,Devon,188,0.0000889
1554495,2007,F,Elisha,188,0.0000889
1554496,2007,F,Ivanna,188,0.0000889
1554497,2007,F,Katerina,188,0.0000889
1554498,2007,F,Kaycee,188,0.0000889
1554499,2007,F,Zariyah,188,0.0000889
1554500,2007,F,Blair,187,0.00008842
1554501,2007,F,Brianne,187,0.00008842
1554502,2007,F,Bridgette,187,0.00008842
1554503,2007,F,Loren,187,0.00008842
1554504,2007,F,Milena,187,0.00008842
1554505,2007,F,Astrid,186,0.00008795
1554506,2007,F,Gwen,186,0.00008795
1554507,2007,F,Katelin,186,0.00008795
1554508,2007,F,Kyndal,186,0.00008795
1554509,2007,F,Ryley,186,0.00008795
1554510,2007,F,Yoselyn,186,0.00008795
1554511,2007,F,Alaya,185,0.00008748
1554512,2007,F,Beyonce,185,0.00008748
1554513,2007,F,Bryn,185,0.00008748
1554514,2007,F,Christa,185,0.00008748
1554515,2007,F,Leigha,185,0.00008748
1554516,2007,F,Violeta,185,0.00008748
1554517,2007,F,Alexandrea,184,0.00008701
1554518,2007,F,Ariyana,184,0.00008701
1554519,2007,F,Jazelle,184,0.00008701
1554520,2007,F,Kendyl,184,0.00008701
1554521,2007,F,Marcella,184,0.00008701
1554522,2007,F,Elana,183,0.00008653
1554523,2007,F,Estefania,183,0.00008653
1554524,2007,F,Jaci,183,0.00008653
1554525,2007,F,Jaya,183,0.00008653
1554526,2007,F,Kacey,183,0.00008653
1554527,2007,F,Nalani,183,0.00008653
1554528,2007,F,Xochitl,183,0.00008653
1554529,2007,F,Alexys,182,0.00008606
1554530,2007,F,Charlene,182,0.00008606
1554531,2007,F,Evangelina,182,0.00008606
1554532,2007,F,Jaela,182,0.00008606
1554533,2007,F,Adrian,181,0.00008559
1554534,2007,F,Anisa,181,0.00008559
1554535,2007,F,Anissa,181,0.00008559
1554536,2007,F,Caitlynn,181,0.00008559
1554537,2007,F,Calleigh,181,0.00008559
1554538,2007,F,Dalilah,181,0.00008559
1554539,2007,F,Jaime,181,0.00008559
1554540,2007,F,Juana,181,0.00008559
1554541,2007,F,Juanita,181,0.00008559
1554542,2007,F,Kaci,181,0.00008559
1554543,2007,F,Keegan,181,0.00008559
1554544,2007,F,Marian,181,0.00008559
1554545,2007,F,Melia,181,0.00008559
1554546,2007,F,Sariyah,181,0.00008559
1554547,2007,F,Brionna,180,0.00008511
1554548,2007,F,Jocelin,180,0.00008511
1554549,2007,F,Saanvi,180,0.00008511
1554550,2007,F,Tamya,180,0.00008511
1554551,2007,F,Ailyn,179,0.00008464
1554552,2007,F,Lori,179,0.00008464
1554553,2007,F,Promise,179,0.00008464
1554554,2007,F,Alyna,178,0.00008417
1554555,2007,F,Coral,178,0.00008417
1554556,2007,F,Emory,178,0.00008417
1554557,2007,F,Isla,178,0.00008417
1554558,2007,F,Jania,178,0.00008417
1554559,2007,F,Triniti,178,0.00008417
1554560,2007,F,Winter,178,0.00008417
1554561,2007,F,Adilene,177,0.0000837
1554562,2007,F,Chiara,177,0.0000837
1554563,2007,F,Kalea,177,0.0000837
1554564,2007,F,Kristine,177,0.0000837
1554565,2007,F,Malaysia,177,0.0000837
1554566,2007,F,Trisha,177,0.0000837
1554567,2007,F,Annaliese,176,0.00008322
1554568,2007,F,Ayden,176,0.00008322
1554569,2007,F,Bayleigh,176,0.00008322
1554570,2007,F,Cianna,176,0.00008322
1554571,2007,F,Elia,176,0.00008322
1554572,2007,F,Lela,176,0.00008322
1554573,2007,F,Mercy,176,0.00008322
1554574,2007,F,Priya,176,0.00008322
1554575,2007,F,Aiden,175,0.00008275
1554576,2007,F,Aliah,175,0.00008275
1554577,2007,F,Ariah,175,0.00008275
1554578,2007,F,Casandra,175,0.00008275
1554579,2007,F,Jacie,175,0.00008275
1554580,2007,F,Jael,175,0.00008275
1554581,2007,F,Maegan,175,0.00008275
1554582,2007,F,Ginger,174,0.00008228
1554583,2007,F,Milana,174,0.00008228
1554584,2007,F,Abygail,173,0.0000818
1554585,2007,F,Aviana,173,0.0000818
1554586,2007,F,Cienna,173,0.0000818
1554587,2007,F,Dalila,173,0.0000818
1554588,2007,F,Tegan,173,0.0000818
1554589,2007,F,Kaniya,172,0.00008133
1554590,2007,F,Kiya,172,0.00008133
1554591,2007,F,Paityn,172,0.00008133
1554592,2007,F,Gizelle,171,0.00008086
1554593,2007,F,Lexus,171,0.00008086
1554594,2007,F,Zainab,171,0.00008086
1554595,2007,F,Amyah,170,0.00008039
1554596,2007,F,Geneva,170,0.00008039
1554597,2007,F,Janie,170,0.00008039
1554598,2007,F,Kamiya,170,0.00008039
1554599,2007,F,Kirra,170,0.00008039
1554600,2007,F,Makiah,170,0.00008039
1554601,2007,F,Priscila,170,0.00008039
1554602,2007,F,Vianey,170,0.00008039
1554603,2007,F,Yajaira,170,0.00008039
1554604,2007,F,Brea,169,0.00007991
1554605,2007,F,Jaila,169,0.00007991
1554606,2007,F,Jazlene,169,0.00007991
1554607,2007,F,Karyme,169,0.00007991
1554608,2007,F,Leena,169,0.00007991
1554609,2007,F,Rachelle,169,0.00007991
1554610,2007,F,Bonnie,168,0.00007944
1554611,2007,F,Emersyn,168,0.00007944
1554612,2007,F,Kaela,168,0.00007944
1554613,2007,F,Kameron,168,0.00007944
1554614,2007,F,Maryann,168,0.00007944
1554615,2007,F,Amberly,167,0.00007897
1554616,2007,F,Arden,167,0.00007897
1554617,2007,F,Jamaya,167,0.00007897
1554618,2007,F,Mackenna,167,0.00007897
1554619,2007,F,Madysen,167,0.00007897
1554620,2007,F,Aida,166,0.00007849
1554621,2007,F,Eunice,166,0.00007849
1554622,2007,F,Harlie,166,0.00007849
1554623,2007,F,Jocelyne,166,0.00007849
1554624,2007,F,Lucinda,166,0.00007849
1554625,2007,F,Mika,166,0.00007849
1554626,2007,F,Neha,166,0.00007849
1554627,2007,F,Rosalinda,166,0.00007849
1554628,2007,F,Angely,165,0.00007802
1554629,2007,F,Dariana,165,0.00007802
1554630,2007,F,Jamia,165,0.00007802
1554631,2007,F,Keily,165,0.00007802
1554632,2007,F,Lianna,165,0.00007802
1554633,2007,F,Miyah,165,0.00007802
1554634,2007,F,Gabriel,164,0.00007755
1554635,2007,F,Hilary,164,0.00007755
1554636,2007,F,Jalissa,164,0.00007755
1554637,2007,F,Jayna,164,0.00007755
1554638,2007,F,Landry,164,0.00007755
1554639,2007,F,Lillyanna,164,0.00007755
1554640,2007,F,Maddie,164,0.00007755
1554641,2007,F,Alli,163,0.00007708
1554642,2007,F,Jaycie,163,0.00007708
1554643,2007,F,Kyndra,163,0.00007708
1554644,2007,F,Maite,163,0.00007708
1554645,2007,F,Marcela,163,0.00007708
1554646,2007,F,Melani,163,0.00007708
1554647,2007,F,Melisa,163,0.00007708
1554648,2007,F,Farrah,162,0.0000766
1554649,2007,F,Lamya,162,0.0000766
1554650,2007,F,Alora,161,0.00007613
1554651,2007,F,Alysia,161,0.00007613
1554652,2007,F,Delanie,161,0.00007613
1554653,2007,F,Jayme,161,0.00007613
1554654,2007,F,Malka,161,0.00007613
1554655,2007,F,Alessia,160,0.00007566
1554656,2007,F,Ciera,160,0.00007566
1554657,2007,F,Danae,160,0.00007566
1554658,2007,F,Gladys,160,0.00007566
1554659,2007,F,Kamille,160,0.00007566
1554660,2007,F,Kloe,160,0.00007566
1554661,2007,F,Leilah,160,0.00007566
1554662,2007,F,Lilith,160,0.00007566
1554663,2007,F,Rilee,160,0.00007566
1554664,2007,F,Aja,159,0.00007518
1554665,2007,F,Alyse,159,0.00007518
1554666,2007,F,Kalie,159,0.00007518
1554667,2007,F,Kamiyah,159,0.00007518
1554668,2007,F,Kourtney,159,0.00007518
1554669,2007,F,Lupita,159,0.00007518
1554670,2007,F,Lyndsey,159,0.00007518
1554671,2007,F,Shaelyn,159,0.00007518
1554672,2007,F,Annamarie,158,0.00007471
1554673,2007,F,Elayna,158,0.00007471
1554674,2007,F,Kristy,158,0.00007471
1554675,2007,F,Kyara,158,0.00007471
1554676,2007,F,Lorraine,158,0.00007471
1554677,2007,F,Beverly,157,0.00007424
1554678,2007,F,Camden,157,0.00007424
1554679,2007,F,Julieta,157,0.00007424
1554680,2007,F,Maricela,157,0.00007424
1554681,2007,F,Amariah,156,0.00007377
1554682,2007,F,Jailynn,156,0.00007377
1554683,2007,F,Julisa,156,0.00007377
1554684,2007,F,Zaira,156,0.00007377
1554685,2007,F,Anastacia,155,0.00007329
1554686,2007,F,Arleth,155,0.00007329
1554687,2007,F,Audrianna,155,0.00007329
1554688,2007,F,Brissa,155,0.00007329
1554689,2007,F,Calli,155,0.00007329
1554690,2007,F,Dina,155,0.00007329
1554691,2007,F,Emalee,155,0.00007329
1554692,2007,F,Emerald,155,0.00007329
1554693,2007,F,Payten,155,0.00007329
1554694,2007,F,Raylee,155,0.00007329
1554695,2007,F,Sania,155,0.00007329
1554696,2007,F,Aditi,154,0.00007282
1554697,2007,F,Alyssia,154,0.00007282
1554698,2007,F,Avril,154,0.00007282
1554699,2007,F,Briseida,154,0.00007282
1554700,2007,F,Dayanna,154,0.00007282
1554701,2007,F,Demi,154,0.00007282
1554702,2007,F,Honesty,154,0.00007282
1554703,2007,F,Jazzlyn,154,0.00007282
1554704,2007,F,Jordynn,154,0.00007282
1554705,2007,F,Maile,154,0.00007282
1554706,2007,F,Makyla,154,0.00007282
1554707,2007,F,Elina,153,0.00007235
1554708,2007,F,Elliot,153,0.00007235
1554709,2007,F,Ivette,153,0.00007235
1554710,2007,F,Kaelin,153,0.00007235
1554711,2007,F,Lylah,153,0.00007235
1554712,2007,F,Magaly,153,0.00007235
1554713,2007,F,Vania,153,0.00007235
1554714,2007,F,Cloey,152,0.00007187
1554715,2007,F,Colette,152,0.00007187
1554716,2007,F,Jamiah,152,0.00007187
1554717,2007,F,Kailani,152,0.00007187
1554718,2007,F,Kenley,152,0.00007187
1554719,2007,F,Montserrat,152,0.00007187
1554720,2007,F,Vivienne,152,0.00007187
1554721,2007,F,Ellery,151,0.0000714
1554722,2007,F,Jackelyn,151,0.0000714
1554723,2007,F,Leona,151,0.0000714
1554724,2007,F,Maryn,151,0.0000714
1554725,2007,F,Millie,151,0.0000714
1554726,2007,F,Ellison,150,0.00007093
1554727,2007,F,Heavenly,150,0.00007093
1554728,2007,F,Joslynn,150,0.00007093
1554729,2007,F,Kari,150,0.00007093
1554730,2007,F,Karmen,150,0.00007093
1554731,2007,F,Mareli,150,0.00007093
1554732,2007,F,Martina,150,0.00007093
1554733,2007,F,Norma,150,0.00007093
1554734,2007,F,Addisen,149,0.00007046
1554735,2007,F,Antonella,149,0.00007046
1554736,2007,F,Cailey,149,0.00007046
1554737,2007,F,Janeth,149,0.00007046
1554738,2007,F,Karime,149,0.00007046
1554739,2007,F,Karol,149,0.00007046
1554740,2007,F,Adele,148,0.00006998
1554741,2007,F,Chase,148,0.00006998
1554742,2007,F,Christy,148,0.00006998
1554743,2007,F,Haily,148,0.00006998
1554744,2007,F,Joanne,148,0.00006998
1554745,2007,F,Katia,148,0.00006998
1554746,2007,F,Lilli,148,0.00006998
1554747,2007,F,Saniah,148,0.00006998
1554748,2007,F,Andie,147,0.00006951
1554749,2007,F,Liz,147,0.00006951
1554750,2007,F,Gracey,146,0.00006904
1554751,2007,F,Ria,146,0.00006904
1554752,2007,F,Roxanna,146,0.00006904
1554753,2007,F,Sade,146,0.00006904
1554754,2007,F,Shianne,146,0.00006904
1554755,2007,F,Aleigha,145,0.00006856
1554756,2007,F,Aubri,145,0.00006856
1554757,2007,F,Aundrea,145,0.00006856
1554758,2007,F,Brylie,145,0.00006856
1554759,2007,F,Carys,145,0.00006856
1554760,2007,F,Jessa,145,0.00006856
1554761,2007,F,Laken,145,0.00006856
1554762,2007,F,Leann,145,0.00006856
1554763,2007,F,Lilyann,145,0.00006856
1554764,2007,F,Nova,145,0.00006856
1554765,2007,F,Daisha,144,0.00006809
1554766,2007,F,Isela,144,0.00006809
1554767,2007,F,Jackie,144,0.00006809
1554768,2007,F,Judy,144,0.00006809
1554769,2007,F,Kaydance,144,0.00006809
1554770,2007,F,Kyah,144,0.00006809
1554771,2007,F,Kyrie,144,0.00006809
1554772,2007,F,Lillyan,144,0.00006809
1554773,2007,F,Mari,144,0.00006809
1554774,2007,F,Niya,144,0.00006809
1554775,2007,F,Adela,143,0.00006762
1554776,2007,F,Antoinette,143,0.00006762
1554777,2007,F,Belle,143,0.00006762
1554778,2007,F,Braylee,143,0.00006762
1554779,2007,F,Keziah,143,0.00006762
1554780,2007,F,Linnea,143,0.00006762
1554781,2007,F,Maliah,143,0.00006762
1554782,2007,F,Milagros,143,0.00006762
1554783,2007,F,Saylor,143,0.00006762
1554784,2007,F,Abrielle,142,0.00006715
1554785,2007,F,Adia,142,0.00006715
1554786,2007,F,Ania,142,0.00006715
1554787,2007,F,Aubriana,142,0.00006715
1554788,2007,F,Hattie,142,0.00006715
1554789,2007,F,Jacquelin,142,0.00006715
1554790,2007,F,Vianney,142,0.00006715
1554791,2007,F,Annalisa,141,0.00006667
1554792,2007,F,Audriana,141,0.00006667
1554793,2007,F,Daria,141,0.00006667
1554794,2007,F,Marlie,141,0.00006667
1554795,2007,F,Alexi,140,0.0000662
1554796,2007,F,Arlette,140,0.0000662
1554797,2007,F,Kellie,140,0.0000662
1554798,2007,F,Alycia,139,0.00006573
1554799,2007,F,Angeles,139,0.00006573
1554800,2007,F,Ayva,139,0.00006573
1554801,2007,F,Brynna,139,0.00006573
1554802,2007,F,Carmella,139,0.00006573
1554803,2007,F,Carsyn,139,0.00006573
1554804,2007,F,Cielo,139,0.00006573
1554805,2007,F,Dayna,139,0.00006573
1554806,2007,F,Laisha,139,0.00006573
1554807,2007,F,Randi,139,0.00006573
1554808,2007,F,Sabina,139,0.00006573
1554809,2007,F,Sunny,139,0.00006573
1554810,2007,F,Bryleigh,138,0.00006525
1554811,2007,F,Cayden,138,0.00006525
1554812,2007,F,Jianna,138,0.00006525
1554813,2007,F,Leanne,138,0.00006525
1554814,2007,F,Lucie,138,0.00006525
1554815,2007,F,Malena,138,0.00006525
1554816,2007,F,Maxine,138,0.00006525
1554817,2007,F,Yaneli,138,0.00006525
1554818,2007,F,Alianna,137,0.00006478
1554819,2007,F,Cailin,137,0.00006478
1554820,2007,F,Eleni,137,0.00006478
1554821,2007,F,Geraldine,137,0.00006478
1554822,2007,F,Gissel,137,0.00006478
1554823,2007,F,Isadora,137,0.00006478
1554824,2007,F,Isha,137,0.00006478
1554825,2007,F,Kaleah,137,0.00006478
1554826,2007,F,Lynn,137,0.00006478
1554827,2007,F,Mariella,137,0.00006478
1554828,2007,F,Nailah,137,0.00006478
1554829,2007,F,Simran,137,0.00006478
1554830,2007,F,Adamari,136,0.00006431
1554831,2007,F,Amayah,136,0.00006431
1554832,2007,F,Annabell,136,0.00006431
1554833,2007,F,Aubry,136,0.00006431
1554834,2007,F,Ema,136,0.00006431
1554835,2007,F,Jessenia,136,0.00006431
1554836,2007,F,Lillyana,136,0.00006431
1554837,2007,F,Makenzi,136,0.00006431
1554838,2007,F,Shamya,136,0.00006431
1554839,2007,F,Shawna,136,0.00006431
1554840,2007,F,Starr,136,0.00006431
1554841,2007,F,Ariyanna,135,0.00006384
1554842,2007,F,Brooklin,135,0.00006384
1554843,2007,F,Chandler,135,0.00006384
1554844,2007,F,Kayle,135,0.00006384
1554845,2007,F,Kierstyn,135,0.00006384
1554846,2007,F,Lesli,135,0.00006384
1554847,2007,F,Nallely,135,0.00006384
1554848,2007,F,Sawyer,135,0.00006384
1554849,2007,F,Azucena,134,0.00006336
1554850,2007,F,Berkley,134,0.00006336
1554851,2007,F,Betty,134,0.00006336
1554852,2007,F,Josslyn,134,0.00006336
1554853,2007,F,Malak,134,0.00006336
1554854,2007,F,Nariah,134,0.00006336
1554855,2007,F,Nevaeha,134,0.00006336
1554856,2007,F,Samia,134,0.00006336
1554857,2007,F,Shae,134,0.00006336
1554858,2007,F,Braelynn,133,0.00006289
1554859,2007,F,Edna,133,0.00006289
1554860,2007,F,Elly,133,0.00006289
1554861,2007,F,Jasmyne,133,0.00006289
1554862,2007,F,Joey,133,0.00006289
1554863,2007,F,Kaniyah,133,0.00006289
1554864,2007,F,Lexy,133,0.00006289
1554865,2007,F,Stefany,133,0.00006289
1554866,2007,F,Zahara,133,0.00006289
1554867,2007,F,Amerie,132,0.00006242
1554868,2007,F,Evalyn,132,0.00006242
1554869,2007,F,Janette,132,0.00006242
1554870,2007,F,Kalynn,132,0.00006242
1554871,2007,F,Kamaria,132,0.00006242
1554872,2007,F,Kami,132,0.00006242
1554873,2007,F,Margot,132,0.00006242
1554874,2007,F,Rosalie,132,0.00006242
1554875,2007,F,Thea,132,0.00006242
1554876,2007,F,Annmarie,131,0.00006194
1554877,2007,F,Ashlin,131,0.00006194
1554878,2007,F,Avalon,131,0.00006194
1554879,2007,F,Cydney,131,0.00006194
1554880,2007,F,Frankie,131,0.00006194
1554881,2007,F,Italia,131,0.00006194
1554882,2007,F,Kensley,131,0.00006194
1554883,2007,F,Maisie,131,0.00006194
1554884,2007,F,Tristen,131,0.00006194
1554885,2007,F,Araya,130,0.00006147
1554886,2007,F,Ciana,130,0.00006147
1554887,2007,F,Noelani,130,0.00006147
1554888,2007,F,Saphira,130,0.00006147
1554889,2007,F,Tanisha,130,0.00006147
1554890,2007,F,Corina,129,0.000061
1554891,2007,F,Ivory,129,0.000061
1554892,2007,F,Jaleah,129,0.000061
1554893,2007,F,Jeanette,129,0.000061
1554894,2007,F,Kalina,129,0.000061
1554895,2007,F,Kelli,129,0.000061
1554896,2007,F,Leilany,129,0.000061
1554897,2007,F,Mykayla,129,0.000061
1554898,2007,F,Sydni,129,0.000061
1554899,2007,F,Abbigale,128,0.00006053
1554900,2007,F,Annalee,128,0.00006053
1554901,2007,F,Azalea,128,0.00006053
1554902,2007,F,Darcy,128,0.00006053
1554903,2007,F,Gwenyth,128,0.00006053
1554904,2007,F,Kaylei,128,0.00006053
1554905,2007,F,Rian,128,0.00006053
1554906,2007,F,Rosie,128,0.00006053
1554907,2007,F,Sahana,128,0.00006053
1554908,2007,F,Sylvie,128,0.00006053
1554909,2007,F,Yasmeen,128,0.00006053
1554910,2007,F,Aidan,127,0.00006005
1554911,2007,F,Ayah,127,0.00006005
1554912,2007,F,Camdyn,127,0.00006005
1554913,2007,F,Kiarra,127,0.00006005
1554914,2007,F,Mabel,127,0.00006005
1554915,2007,F,Nayely,127,0.00006005
1554916,2007,F,Shay,127,0.00006005
1554917,2007,F,Shriya,127,0.00006005
1554918,2007,F,Vicky,127,0.00006005
1554919,2007,F,Viridiana,127,0.00006005
1554920,2007,F,Yazmine,127,0.00006005
1554921,2007,F,Anessa,126,0.00005958
1554922,2007,F,Avianna,126,0.00005958
1554923,2007,F,Chyanne,126,0.00005958
1554924,2007,F,Danya,126,0.00005958
1554925,2007,F,Desire,126,0.00005958
1554926,2007,F,Emmaline,126,0.00005958
1554927,2007,F,Leela,126,0.00005958
1554928,2007,F,Louisa,126,0.00005958
1554929,2007,F,Rain,126,0.00005958
1554930,2007,F,Raya,126,0.00005958
1554931,2007,F,Aanya,125,0.00005911
1554932,2007,F,Addysen,125,0.00005911
1554933,2007,F,Aleksandra,125,0.00005911
1554934,2007,F,Caelyn,125,0.00005911
1554935,2007,F,Cameryn,125,0.00005911
1554936,2007,F,Destany,125,0.00005911
1554937,2007,F,Jaydin,125,0.00005911
1554938,2007,F,Kaylani,125,0.00005911
1554939,2007,F,Rania,125,0.00005911
1554940,2007,F,Shaina,125,0.00005911
1554941,2007,F,Alea,124,0.00005863
1554942,2007,F,Aurelia,124,0.00005863
1554943,2007,F,Emmaleigh,124,0.00005863
1554944,2007,F,Ilana,124,0.00005863
1554945,2007,F,Petra,124,0.00005863
1554946,2007,F,Tanvi,124,0.00005863
